discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_year,game_name
Archery,Championnat Du Monde Men,Men,Gold,Athlete,FRA,France,1900,Paris 1900
Archery,Championnat Du Monde Men,Men,Silver,Athlete,BEL,France,1900,Paris 1900
Archery,Individual Competition women,Women,Bronze,Athlete,EUN,Spain,1992,Barcelona 1992
Archery,Individual Competition women,Women,Bronze,Athlete,KOR,Brazil,2016,Rio 2016
Archery,Individual Competition women,Women,Gold,Athlete,KOR,Brazil,2016,Rio 2016
Archery,Individual Competition women,Women,Gold,Athlete,KOR,Spain,1992,Barcelona 1992
Archery,Individual Competition women,Women,Silver,Athlete,DEU,Brazil,2016,Rio 2016
Archery,Individual Competition women,Women,Silver,Athlete,KOR,Spain,1992,Barcelona 1992
Archery,Individual competition men,Men,Bronze,Athlete,AUS,Greece,2004,Athens 2004
Archery,Individual competition men,Men,Bronze,Athlete,USA,Brazil,2016,Rio 2016
Archery,Individual competition men,Men,Gold,Athlete,ITA,Greece,2004,Athens 2004
Archery,Individual competition men,Men,Gold,Athlete,KOR,Brazil,2016,Rio 2016
Archery,Individual competition men,Men,Silver,Athlete,FRA,Brazil,2016,Rio 2016
Archery,Individual competition men,Men,Silver,Athlete,JPN,Greece,2004,Athens 2004
Archery,Men's Individual,Men,Bronze,Athlete,JPN,Japan,2020,Tokyo 2020
Archery,Men's Individual,Men,Gold,Athlete,TUR,Japan,2020,Tokyo 2020
Archery,Men's Individual,Men,Silver,Athlete,ITA,Japan,2020,Tokyo 2020
Archery,Men's Team,Men,Bronze,Team,JPN,Japan,2020,Tokyo 2020
Archery,Men's Team,Men,Gold,Team,KOR,Japan,2020,Tokyo 2020
Archery,Men's Team,Men,Silver,Team,CHN,Japan,2020,Tokyo 2020
Archery,Mixed Team,Mixed,Bronze,Team,MEX,Japan,2020,Tokyo 2020
Archery,Mixed Team,Mixed,Gold,Team,KOR,Japan,2020,Tokyo 2020
Archery,Mixed Team,Mixed,Silver,Team,NLD,Japan,2020,Tokyo 2020
Archery,Team Round Men,Men,Bronze,Team,USA,United States,1904,St. Louis 1904
Archery,Team Round Men,Men,Gold,Team,USA,United States,1904,St. Louis 1904
Archery,Team Round Men,Men,Silver,Team,USA,United States,1904,St. Louis 1904
Archery,Women's Individual,Women,Bronze,Athlete,ITA,Japan,2020,Tokyo 2020
Archery,Women's Individual,Women,Gold,Athlete,KOR,Japan,2020,Tokyo 2020
Archery,Women's Individual,Women,Silver,Athlete,RUS,Japan,2020,Tokyo 2020
Archery,Women's Team,Women,Bronze,Team,DEU,Japan,2020,Tokyo 2020
Archery,Women's Team,Women,Gold,Team,KOR,Japan,2020,Tokyo 2020
Archery,Women's Team,Women,Silver,Team,RUS,Japan,2020,Tokyo 2020
Archery,au chapelet 33m men,Men,Bronze,Athlete,FRA,France,1900,Paris 1900
Archery,au chapelet 33m men,Men,Gold,Athlete,BEL,France,1900,Paris 1900
Archery,au chapelet 33m men,Men,Silver,Athlete,FRA,France,1900,Paris 1900
Archery,au chapelet 50m men,Men,Bronze,Athlete,FRA,France,1900,Paris 1900
Archery,au chapelet 50m men,Men,Gold,Athlete,FRA,France,1900,Paris 1900
Archery,au chapelet 50m men,Men,Silver,Athlete,FRA,France,1900,Paris 1900
Archery,au cordon dor 33m men,Men,Bronze,Athlete,FRA,France,1900,Paris 1900
Archery,au cordon dor 33m men,Men,Gold,Athlete,BEL,France,1900,Paris 1900
Archery,au cordon dor 33m men,Men,Silver,Athlete,FRA,France,1900,Paris 1900
Archery,au cordon dor 50m men,Men,Bronze,Athlete,FRA,France,1900,Paris 1900
Archery,au cordon dor 50m men,Men,Gold,Athlete,FRA,France,1900,Paris 1900
Archery,au cordon dor 50m men,Men,Silver,Athlete,BEL,France,1900,Paris 1900
Archery,continental style 50m men,Men,Bronze,Athlete,FRA,Great Britain,1908,London 1908
Archery,continental style 50m men,Men,Gold,Athlete,FRA,Great Britain,1908,London 1908
Archery,continental style 50m men,Men,Silver,Athlete,FRA,Great Britain,1908,London 1908
Archery,double american round (60y - 50y - 40y) men,Men,Bronze,Athlete,USA,United States,1904,St. Louis 1904
Archery,double american round (60y - 50y - 40y) men,Men,Gold,Athlete,USA,United States,1904,St. Louis 1904
Archery,double american round (60y - 50y - 40y) men,Men,Silver,Athlete,USA,United States,1904,St. Louis 1904
Archery,double columbia round 50y  40y  30y women,Women,Bronze,Athlete,USA,United States,1904,St. Louis 1904
Archery,double columbia round 50y  40y  30y women,Women,Gold,Athlete,USA,United States,1904,St. Louis 1904
Archery,double columbia round 50y  40y  30y women,Women,Silver,Athlete,USA,United States,1904,St. Louis 1904
Archery,double national round 60y  50y women,Women,Bronze,Athlete,USA,United States,1904,St. Louis 1904
Archery,double national round 60y  50y women,Women,Gold,Athlete,USA,United States,1904,St. Louis 1904
Archery,double national round 60y  50y women,Women,Silver,Athlete,USA,United States,1904,St. Louis 1904
Archery,double york round 100y  80y  60y men,Men,Bronze,Athlete,USA,United States,1904,St. Louis 1904
Archery,double york round 100y  80y  60y men,Men,Gold,Athlete,USA,United States,1904,St. Louis 1904
Archery,double york round 100y  80y  60y men,Men,Silver,Athlete,USA,United States,1904,St. Louis 1904
Archery,fixed bird target large birds men,Men,Bronze,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target large birds men,Men,Gold,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target large birds men,Men,Silver,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target large birds teams men,Men,Gold,Team,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target small bird teams men,Men,Gold,Team,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target small birds men,Men,Bronze,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target small birds men,Men,Gold,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,fixed bird target small birds men,Men,Silver,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,individual FITA Olympic round  70m men,Men,Bronze,Athlete,CHN,Great Britain,2012,London 2012
Archery,individual FITA Olympic round  70m men,Men,Bronze,Athlete,GBR,Spain,1992,Barcelona 1992
Archery,individual FITA Olympic round  70m men,Men,Bronze,Athlete,KOR,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m men,Men,Bronze,Athlete,NLD,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m men,Men,Bronze,Athlete,RUS,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m men,Men,Gold,Athlete,AUS,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m men,Men,Gold,Athlete,FRA,Spain,1992,Barcelona 1992
Archery,individual FITA Olympic round  70m men,Men,Gold,Athlete,KOR,Great Britain,2012,London 2012
Archery,individual FITA Olympic round  70m men,Men,Gold,Athlete,UKR,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m men,Men,Gold,Athlete,USA,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m men,Men,Silver,Athlete,JPN,Great Britain,2012,London 2012
Archery,individual FITA Olympic round  70m men,Men,Silver,Athlete,KOR,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m men,Men,Silver,Athlete,KOR,Spain,1992,Barcelona 1992
Archery,individual FITA Olympic round  70m men,Men,Silver,Athlete,SWE,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m men,Men,Silver,Athlete,USA,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m women,Women,Bronze,Athlete,GBR,Greece,2004,Athens 2004
Archery,individual FITA Olympic round  70m women,Women,Bronze,Athlete,KOR,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m women,Women,Bronze,Athlete,KOR,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m women,Women,Bronze,Athlete,MEX,Great Britain,2012,London 2012
Archery,individual FITA Olympic round  70m women,Women,Bronze,Athlete,UKR,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m women,Women,Gold,Athlete,CHN,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m women,Women,Gold,Athlete,KOR,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m women,Women,Gold,Athlete,KOR,Great Britain,2012,London 2012
Archery,individual FITA Olympic round  70m women,Women,Gold,Athlete,KOR,Greece,2004,Athens 2004
Archery,individual FITA Olympic round  70m women,Women,Gold,Athlete,KOR,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m women,Women,Silver,Athlete,CHN,United States,1996,Atlanta 1996
Archery,individual FITA Olympic round  70m women,Women,Silver,Athlete,KOR,Australia,2000,Sydney 2000
Archery,individual FITA Olympic round  70m women,Women,Silver,Athlete,KOR,China,2008,Beijing 2008
Archery,individual FITA Olympic round  70m women,Women,Silver,Athlete,KOR,Greece,2004,Athens 2004
Archery,individual FITA Olympic round  70m women,Women,Silver,Athlete,MEX,Great Britain,2012,London 2012
Archery,individual FITA round men,Men,Bronze,Athlete,FIN,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round men,Men,Bronze,Athlete,ITA,Canada,1976,Montreal 1976
Archery,individual FITA round men,Men,Bronze,Athlete,ITA,USSR,1980,Moscow 1980
Archery,individual FITA round men,Men,Bronze,Athlete,JPN,United States,1984,Los Angeles 1984
Archery,individual FITA round men,Men,Bronze,Athlete,RUS,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round men,Men,Gold,Athlete,FIN,USSR,1980,Moscow 1980
Archery,individual FITA round men,Men,Gold,Athlete,USA,Canada,1976,Montreal 1976
Archery,individual FITA round men,Men,Gold,Athlete,USA,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round men,Men,Gold,Athlete,USA,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round men,Men,Gold,Athlete,USA,United States,1984,Los Angeles 1984
Archery,individual FITA round men,Men,Silver,Athlete,JPN,Canada,1976,Montreal 1976
Archery,individual FITA round men,Men,Silver,Athlete,KOR,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round men,Men,Silver,Athlete,RUS,USSR,1980,Moscow 1980
Archery,individual FITA round men,Men,Silver,Athlete,SWE,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round men,Men,Silver,Athlete,USA,United States,1984,Los Angeles 1984
Archery,individual FITA round women,Women,Bronze,Athlete,FIN,USSR,1980,Moscow 1980
Archery,individual FITA round women,Women,Bronze,Athlete,KOR,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round women,Women,Bronze,Athlete,KOR,United States,1984,Los Angeles 1984
Archery,individual FITA round women,Women,Bronze,Athlete,RUS,Canada,1976,Montreal 1976
Archery,individual FITA round women,Women,Bronze,Athlete,RUS,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round women,Women,Gold,Athlete,KOR,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round women,Women,Gold,Athlete,KOR,United States,1984,Los Angeles 1984
Archery,individual FITA round women,Women,Gold,Athlete,RUS,USSR,1980,Moscow 1980
Archery,individual FITA round women,Women,Gold,Athlete,USA,Canada,1976,Montreal 1976
Archery,individual FITA round women,Women,Gold,Athlete,USA,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round women,Women,Silver,Athlete,CHN,United States,1984,Los Angeles 1984
Archery,individual FITA round women,Women,Silver,Athlete,KOR,Republic of Korea,1988,Seoul 1988
Archery,individual FITA round women,Women,Silver,Athlete,POL,Federal Republic of Germany,1972,Munich 1972
Archery,individual FITA round women,Women,Silver,Athlete,RUS,Canada,1976,Montreal 1976
Archery,individual FITA round women,Women,Silver,Athlete,RUS,USSR,1980,Moscow 1980
Archery,moving bird target 28m men,Men,Gold,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 28m men,Men,Silver,Athlete,FRA,Belgium,1920,Antwerp 1920
Archery,moving bird target 28m teams men,Men,Bronze,Team,FRA,Belgium,1920,Antwerp 1920
Archery,moving bird target 28m teams men,Men,Gold,Team,NLD,Belgium,1920,Antwerp 1920
Archery,moving bird target 28m teams men,Men,Silver,Team,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 33m men,Men,Gold,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 33m men,Men,Silver,Athlete,FRA,Belgium,1920,Antwerp 1920
Archery,moving bird target 33m teams men,Men,Gold,Team,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 33m teams men,Men,Silver,Team,FRA,Belgium,1920,Antwerp 1920
Archery,moving bird target 50m men,Men,Gold,Athlete,FRA,Belgium,1920,Antwerp 1920
Archery,moving bird target 50m men,Men,Silver,Athlete,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 50m teams men,Men,Gold,Team,BEL,Belgium,1920,Antwerp 1920
Archery,moving bird target 50m teams men,Men,Silver,Team,FRA,Belgium,1920,Antwerp 1920
Archery,national round 60y  50y women,Women,Bronze,Athlete,GBR,Great Britain,1908,London 1908
Archery,national round 60y  50y women,Women,Gold,Athlete,GBR,Great Britain,1908,London 1908
Archery,national round 60y  50y women,Women,Silver,Athlete,GBR,Great Britain,1908,London 1908
Archery,sur la perche à la herse men,Men,Gold,Athlete,BEL,France,1900,Paris 1900
Archery,sur la perche à la herse men,Men,Silver,Athlete,BEL,France,1900,Paris 1900
Archery,sur la perche à la herse men,Men,Silver,Athlete,FRA,France,1900,Paris 1900
Archery,sur la perche à la pyramide men,Men,Bronze,Athlete,BEL,France,1900,Paris 1900
Archery,sur la perche à la pyramide men,Men,Gold,Athlete,FRA,France,1900,Paris 1900
Archery,sur la perche à la pyramide men,Men,Silver,Athlete,FRA,France,1900,Paris 1900
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,CHN,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,GBR,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,ITA,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,KOR,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,UKR,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m men,Men,Bronze,Team,USA,Australia,2000,Sydney 2000
Archery,team FITA Olympic round  70m men,Men,Gold,Team,ESP,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m men,Men,Gold,Team,ITA,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m men,Men,Gold,Team,KOR,Australia,2000,Sydney 2000
Archery,team FITA Olympic round  70m men,Men,Gold,Team,KOR,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m men,Men,Gold,Team,KOR,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m men,Men,Gold,Team,USA,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m men,Men,Silver,Team,CHN,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m men,Men,Silver,Team,FIN,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m men,Men,Silver,Team,ITA,Australia,2000,Sydney 2000
Archery,team FITA Olympic round  70m men,Men,Silver,Team,ITA,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m men,Men,Silver,Team,KOR,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m men,Men,Silver,Team,USA,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,CHN,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,DEU,Australia,2000,Sydney 2000
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,EUN,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,FRA,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,JPN,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m women,Women,Bronze,Team,POL,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,Australia,2000,Sydney 2000
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m women,Women,Gold,Team,KOR,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m women,Women,Silver,Team,CHN,China,2008,Beijing 2008
Archery,team FITA Olympic round  70m women,Women,Silver,Team,CHN,Great Britain,2012,London 2012
Archery,team FITA Olympic round  70m women,Women,Silver,Team,CHN,Greece,2004,Athens 2004
Archery,team FITA Olympic round  70m women,Women,Silver,Team,CHN,Spain,1992,Barcelona 1992
Archery,team FITA Olympic round  70m women,Women,Silver,Team,DEU,United States,1996,Atlanta 1996
Archery,team FITA Olympic round  70m women,Women,Silver,Team,UKR,Australia,2000,Sydney 2000
Archery,team competition men,Men,Bronze,Team,AUS,Brazil,2016,Rio 2016
Archery,team competition men,Men,Gold,Team,KOR,Brazil,2016,Rio 2016
Archery,team competition men,Men,Silver,Team,USA,Brazil,2016,Rio 2016
Archery,team competition women,Women,Bronze,Team,CHN,Brazil,2016,Rio 2016
Archery,team competition women,Women,Gold,Team,KOR,Brazil,2016,Rio 2016
Archery,team competition women,Women,Silver,Team,RUS,Brazil,2016,Rio 2016
Archery,teams FITA round men,Men,Bronze,Team,GBR,Republic of Korea,1988,Seoul 1988
Archery,teams FITA round men,Men,Gold,Team,KOR,Republic of Korea,1988,Seoul 1988
Archery,teams FITA round men,Men,Silver,Team,USA,Republic of Korea,1988,Seoul 1988
Archery,teams FITA round women,Women,Bronze,Team,USA,Republic of Korea,1988,Seoul 1988
Archery,teams FITA round women,Women,Gold,Team,KOR,Republic of Korea,1988,Seoul 1988
Archery,teams FITA round women,Women,Gold,Team,USA,United States,1904,St. Louis 1904
Archery,teams FITA round women,Women,Silver,Team,IDN,Republic of Korea,1988,Seoul 1988
Archery,york round (100y - 80y - 60y) men,Men,Bronze,Athlete,USA,Great Britain,1908,London 1908
Archery,york round (100y - 80y - 60y) men,Men,Gold,Athlete,GBR,Great Britain,1908,London 1908
Archery,york round (100y - 80y - 60y) men,Men,Silver,Athlete,GBR,Great Britain,1908,London 1908
Artistic Gymnastics,Men's All-Around,Men,Bronze,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's All-Around,Men,Gold,Athlete,JPN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's All-Around,Men,Silver,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Floor Exercise,Men,Bronze,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Floor Exercise,Men,Gold,Athlete,ISR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Floor Exercise,Men,Silver,Athlete,ESP,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Horizontal Bar,Men,Bronze,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Horizontal Bar,Men,Gold,Athlete,JPN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Horizontal Bar,Men,Silver,Athlete,HRV,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Parallel Bars,Men,Bronze,Athlete,TUR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Parallel Bars,Men,Gold,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Parallel Bars,Men,Silver,Athlete,DEU,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Pommel Horse,Men,Bronze,Athlete,JPN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Pommel Horse,Men,Gold,Athlete,GBR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Pommel Horse,Men,Silver,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Rings,Men,Bronze,Athlete,GRC,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Rings,Men,Gold,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Rings,Men,Silver,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Team,Men,Bronze,Team,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Team,Men,Gold,Team,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Team,Men,Silver,Team,JPN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Vault,Men,Bronze,Athlete,ARM,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Vault,Men,Gold,Athlete,KOR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Men's Vault,Men,Silver,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's All-Around,Women,Bronze,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's All-Around,Women,Gold,Athlete,USA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's All-Around,Women,Silver,Athlete,BRA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Balance Beam,Women,Bronze,Athlete,USA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Balance Beam,Women,Gold,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Balance Beam,Women,Silver,Athlete,CHN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Floor Exercise,Women,Bronze,Athlete,JPN,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Floor Exercise,Women,Bronze,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Floor Exercise,Women,Gold,Athlete,USA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Floor Exercise,Women,Silver,Athlete,ITA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Team,Women,Bronze,Team,GBR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Team,Women,Gold,Team,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Team,Women,Silver,Team,USA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Uneven Bars,Women,Bronze,Athlete,USA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Uneven Bars,Women,Gold,Athlete,BEL,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Uneven Bars,Women,Silver,Athlete,RUS,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Vault,Women,Bronze,Athlete,KOR,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Vault,Women,Gold,Athlete,BRA,Japan,2020,Tokyo 2020
Artistic Gymnastics,Women's Vault,Women,Silver,Athlete,USA,Japan,2020,Tokyo 2020
Artistic Swimming,Duet,Women,Bronze,Team,UKR,Japan,2020,Tokyo 2020
Artistic Swimming,Duet,Women,Gold,Team,RUS,Japan,2020,Tokyo 2020
Artistic Swimming,Duet,Women,Silver,Team,CHN,Japan,2020,Tokyo 2020
Artistic Swimming,Duet Women,Women,Bronze,Team,JPN,Republic of Korea,1988,Seoul 1988
Artistic Swimming,Duet Women,Women,Bronze,Team,JPN,United States,1984,Los Angeles 1984
Artistic Swimming,Duet Women,Women,Gold,Team,CAN,Republic of Korea,1988,Seoul 1988
Artistic Swimming,Duet Women,Women,Gold,Team,USA,United States,1984,Los Angeles 1984
Artistic Swimming,Duet Women,Women,Silver,Team,CAN,United States,1984,Los Angeles 1984
Artistic Swimming,Duet Women,Women,Silver,Team,USA,Republic of Korea,1988,Seoul 1988
Artistic Swimming,Team,Women,Bronze,Team,UKR,Japan,2020,Tokyo 2020
Artistic Swimming,Team,Women,Gold,Team,RUS,Japan,2020,Tokyo 2020
Artistic Swimming,Team,Women,Silver,Team,CHN,Japan,2020,Tokyo 2020
Artistic Swimming,duet women,Women,Bronze,Team,CHN,Great Britain,2012,London 2012
Artistic Swimming,duet women,Women,Bronze,Team,FRA,Australia,2000,Sydney 2000
Artistic Swimming,duet women,Women,Bronze,Team,JPN,Brazil,2016,Rio 2016
Artistic Swimming,duet women,Women,Bronze,Team,JPN,China,2008,Beijing 2008
Artistic Swimming,duet women,Women,Bronze,Team,JPN,Spain,1992,Barcelona 1992
Artistic Swimming,duet women,Women,Bronze,Team,USA,Greece,2004,Athens 2004
Artistic Swimming,duet women,Women,Gold,Team,RUS,Australia,2000,Sydney 2000
Artistic Swimming,duet women,Women,Gold,Team,RUS,Brazil,2016,Rio 2016
Artistic Swimming,duet women,Women,Gold,Team,RUS,China,2008,Beijing 2008
Artistic Swimming,duet women,Women,Gold,Team,RUS,Great Britain,2012,London 2012
Artistic Swimming,duet women,Women,Gold,Team,RUS,Greece,2004,Athens 2004
Artistic Swimming,duet women,Women,Gold,Team,USA,Spain,1992,Barcelona 1992
Artistic Swimming,duet women,Women,Silver,Team,CAN,Spain,1992,Barcelona 1992
Artistic Swimming,duet women,Women,Silver,Team,CHN,Brazil,2016,Rio 2016
Artistic Swimming,duet women,Women,Silver,Team,ESP,China,2008,Beijing 2008
Artistic Swimming,duet women,Women,Silver,Team,ESP,Great Britain,2012,London 2012
Artistic Swimming,duet women,Women,Silver,Team,JPN,Australia,2000,Sydney 2000
Artistic Swimming,duet women,Women,Silver,Team,JPN,Greece,2004,Athens 2004
Artistic Swimming,solo women,Women,Bronze,Athlete,JPN,Republic of Korea,1988,Seoul 1988
Artistic Swimming,solo women,Women,Bronze,Athlete,JPN,Spain,1992,Barcelona 1992
Artistic Swimming,solo women,Women,Bronze,Athlete,JPN,United States,1984,Los Angeles 1984
Artistic Swimming,solo women,Women,Gold,Athlete,CAN,Republic of Korea,1988,Seoul 1988
Artistic Swimming,solo women,Women,Gold,Athlete,CAN,Spain,1992,Barcelona 1992
Artistic Swimming,solo women,Women,Gold,Athlete,USA,Spain,1992,Barcelona 1992
Artistic Swimming,solo women,Women,Gold,Athlete,USA,United States,1984,Los Angeles 1984
Artistic Swimming,solo women,Women,Silver,Athlete,CAN,United States,1984,Los Angeles 1984
Artistic Swimming,solo women,Women,Silver,Athlete,USA,Republic of Korea,1988,Seoul 1988
Artistic Swimming,team women,Women,Bronze,Team,CAN,Australia,2000,Sydney 2000
Artistic Swimming,team women,Women,Bronze,Team,CHN,China,2008,Beijing 2008
Artistic Swimming,team women,Women,Bronze,Team,ESP,Great Britain,2012,London 2012
Artistic Swimming,team women,Women,Bronze,Team,JPN,Brazil,2016,Rio 2016
Artistic Swimming,team women,Women,Bronze,Team,JPN,United States,1996,Atlanta 1996
Artistic Swimming,team women,Women,Bronze,Team,USA,Greece,2004,Athens 2004
Artistic Swimming,team women,Women,Gold,Team,RUS,Australia,2000,Sydney 2000
Artistic Swimming,team women,Women,Gold,Team,RUS,Brazil,2016,Rio 2016
Artistic Swimming,team women,Women,Gold,Team,RUS,China,2008,Beijing 2008
Artistic Swimming,team women,Women,Gold,Team,RUS,Great Britain,2012,London 2012
Artistic Swimming,team women,Women,Gold,Team,RUS,Greece,2004,Athens 2004
Artistic Swimming,team women,Women,Gold,Team,USA,United States,1996,Atlanta 1996
Artistic Swimming,team women,Women,Silver,Team,CAN,United States,1996,Atlanta 1996
Artistic Swimming,team women,Women,Silver,Team,CHN,Brazil,2016,Rio 2016
Artistic Swimming,team women,Women,Silver,Team,CHN,Great Britain,2012,London 2012
Artistic Swimming,team women,Women,Silver,Team,ESP,China,2008,Beijing 2008
Artistic Swimming,team women,Women,Silver,Team,JPN,Australia,2000,Sydney 2000
Artistic Swimming,team women,Women,Silver,Team,JPN,Greece,2004,Athens 2004
Athletics,"1,600 metres Medley Relay Men",Men,Bronze,Team,HUN,Great Britain,1908,London 1908
